,PROJECT,DATE,SITE,SAMPLE,SUBSTRATE,AVERAGE.DEPTH,CPOM.OM.AREA.g.m2,CPOM.ASH.AREA.g.m2,EPIL.OM.AREA.g.m2,EPIL.ASH.AREA.g.m2,EPIL.CHLA.MG.M2.HAUER,EPIL.PHAEO.MG.M2.HAUER,EPIL.640.664,PHICOCYANIN.MG.M2,EPIL.CHLA.MG.M2.RITCHIE,EPIL.CHLB.MG.M2.RITCHIE,EPIL.CHLC.MG.M2.RITCHIE,EPIL.CHLD.MG.M2.RITCHIE,EPIL.CHL.TOTAL.MG.M2.RITCHIE,EPIP.OM.AREA.g.m2,EPIP.ASH.AREA.g.m2,EPIP.CHLA.MG.M2.HAUER,EPIP.PHAEO.MG.M2.HAUER,EPIP.640.664,EPIP.PHICOCYANIN.MG.M2,EPIP.CHLA.MG.M2.RITCHIE,EPIP.CHLB.MG.M2.RITCHIE,EPIP.CHLC.MG.M2.RITCHIE,EPIP.CHLD.MG.M2.RITCHIE,EPIP.CHL.TOTAL.MG.M2.RITCHIE,FBOM.AREA.g.m2,FBOM.ASH.AREA.g.m2,FBOM.CHLA.MG.M2.HAUER,FBOM.PHAEO.MG.M2.HAUER,FBOM.640.664,FBOM.PHICOCYANIN.MG.M2,FBOM.CHLA.MG.M2.RITCHIE,FBOM.CHLB.MG.M2.RITCHIE,FBOM.CHLC.MG.M2.RITCHIE,FBOM.CHLD.MG.M2.RITCHIE,FBOM.CHL.TOTAL.MG.M2.RITCHIE,FILA.OM.AREA.g.m2,FILA.ASH.AREA.g.m2,FILA.CHLA.MG.M2.HAUER,FILA.PHAEO.MG.M2.HAUER,FILA..640.664,FILA.CHLA.MG.M2.RITCHIE,FILA.CHLB.MG.M2.RITCHIE,FILA.CHLC.MG.M2.RITCHIE,FILA.CHLD.MG.M2.RITCHIE,FILA.CHL.TOTAL.MG.M2.RITCHIE,MACRO.OM.AREA.g.m2,MACRO.ASH.AREA.g.m2,TOTAL.ALGAL.BIOMASS.g.m2,TOTAL.CHLA.MG.M2.RITCHIE
145,LTREB,8/3/2021,BG,5,COBBLE,26,,,5.892679623,27.07826589,-0.374606062,21.09032128,1.174672489,12.08466996,11.99468359,1.693217061,0.896275168,0.29662393,14.88087505,0.619666706,1.543320854,-0.062434344,5.153955066,1.257641921,1.367943484,2.992485105,0.230973867,0.314324768,0.047739941,3.585543089,1.40E-07,1.05E-06,-0.86775,30.02415,1.65942029,,16.2499805,2.701935167,0.791557,1.07053375,20.81411258,,,,,,,,,,,,,6.51E+00,31.2371492
74,LTREB,8/17/2021,BG,1,COBBLE,30.95625,79.16863591,6.341755818,26.30660546,177.2480617,-0.780429295,38.03812385,1.471641791,19.65980315,21.19973103,5.062244394,0.985878038,1.578087079,28.82607383,25.91492933,131.5681028,,,1.36,43.49358769,9.597938403,0.546665467,0.464850404,0.394359984,11.0038795,2.83E-07,1.63E-06,0.893547973,64.78222804,1.637681159,53.08996875,39.04824052,7.124083964,2.130604902,3.356202999,51.65939175,64.54347564,360.5794958,9.416426125,261.7766463,1.397260274,163.5452598,27.41833041,13.00603427,1.827426522,205.7980385,,,1.17E+02,233.3911698
75,LTREB,8/17/2021,BG,2,COBBLE,31.4325,6.746021649,1.782747965,9.470377966,-13.10068952,0.842863639,45.37415923,1.233624454,23.7232968,25.7165262,13.48652745,-1.037046899,0.988053477,39.15418071,7.721280998,51.61706746,,,1.349030471,9.843113335,12.52636245,0.870925234,1.557095109,0.344594995,15.29906077,8.29E-08,5.74E-07,0.83924775,29.41563364,1.446601942,43.87977,17.57056162,2.265165825,1.007249748,0.823654087,21.666746,9.222266324,42.80729132,1.860514123,48.45793602,1.326340326,31.043406,3.907592772,2.727582119,0.273555756,37.95232922,,,2.64E+01,86.85685627
76,LTREB,8/17/2021,BG,3,COBBLE,37.94125,,,15.88334379,78.69474875,0,59.37193907,1.119815668,19.40655823,34.56620922,3.253949888,3.34395069,0.96310821,42.12744326,23.10304551,165.6123578,,,1.329020333,27.51694315,73.34958316,5.637740135,7.776696693,2.072991283,88.83749521,1.59E-07,9.66E-07,1.447187679,49.20438107,1.51,45.56744125,29.24980666,4.176347863,1.766037813,2.031797299,37.22418477,109.2928766,238.619216,3.727837395,281.5759846,1.349544073,170.8412775,10.19531415,20.71452664,2.21323242,203.9654677,,,1.48E+02,308.0068766
77,LTREB,8/17/2021,BG,4,COBBLE,37.94125,,,23.51342855,116.8714792,-2.228906067,96.10299994,1.061403509,36.70320977,52.84895314,7.764678116,4.918803336,1.845345003,67.37811491,19.25877356,146.339554,,,1.396963124,20.3098686,34.52666676,3.25995837,4.488189366,1.274694822,43.54973717,1.38E-07,8.04E-07,0.862154362,56.47111069,1.54787234,69.1289575,34.55006592,4.550297342,2.054166722,2.254136484,43.40889734,49.54304655,178.166591,1.992725827,295.122695,1.287769784,174.9352169,11.35318969,23.47805313,1.251099698,211.0186902,,,9.23E+01,296.8609027
78,LTREB,8/17/2021,BG,5,COBBLE,37.94125,5.726942741,5.285266664,,,,,1.253132832,,,,,,,29.00040186,183.9883986,,,1.576687117,29.67069417,47.91089362,1.034373201,71.08978627,0.994191229,121.029574,3.57E-07,1.75E-06,1.482484939,74.27249545,1.596330275,66.89042375,43.75588722,7.073242876,2.218869078,3.305014167,56.35330392,103.7676628,148.7451606,35.4916696,273.931159,1.511945392,202.146786,34.79810171,17.14882069,2.02172006,256.1166429,,,1.33E+02,293.8135668
79,LTREB,8/17/2021,BG,6,COBBLE,41.43375,22.80384419,1.859752225,11.45798816,58.40066412,0.156085859,58.29806836,1.155009452,21.5831083,34.30746546,4.32565301,3.192523456,1.081421875,42.90728361,2.689119669,13.73789396,,,1.48019802,4.559811613,6.459681674,0.597906467,0.57680477,0.272414838,7.906850716,3.57E-08,1.56E-07,0.73752075,15.78294405,1.453125,25.78007925,9.557692991,1.173499098,0.860867643,0.541407906,12.13353117,24.26621557,46.95370804,0.339187723,114.5776127,1.373695198,67.97815627,6.439813022,7.469574244,0.675330378,82.56330584,,,3.84E+01,118.3029964
80,LTREB,8/17/2021,BG,7,COBBLE,24.765,,,15.63898465,91.79017695,-3.084256575,100.7365648,1.144144144,30.98473834,54.72387111,6.92634458,5.099943092,1.779815085,68.53032486,12.67978383,92.91493048,,,2.26,10.01229404,3.234360838,0.195028229,0.797445285,0.203919861,4.430776836,2.16E-07,1.08E-06,0.826531875,55.87355475,1.523076923,45.939075,34.46598295,4.93224693,1.632926709,2.309107174,43.34049284,28.14274634,67.37053949,2.361568532,105.365316,1.41475827,63.08641991,20.83337136,2.791966608,0.81915766,87.53125164,,,5.65E+01,155.5106348
310,LTREB,9/22/2021,BG,1,COBBLE,8.75,,,22.26240331,122.5782588,19.98523339,6.696083354,1.370437956,9.232917007,23.32960081,2.723447767,1.624317033,1.559362131,29.23688554,,,,,,,,,,,,3.81E-07,2.25E-06,17.355,29.37,1.535135135,18.55,33.69013,4.769821667,2.201210833,3.367018333,44.028415,,,,,,,,,,,,,2.23E+01,57.01973081
311,LTREB,9/22/2021,BG,2,COBBLE,12.5,,,39.80657079,231.5226809,51.39751253,40.58310379,1.561103811,41.71415044,72.8913692,10.152996,8.680537885,5.167352798,96.89274454,,,,,,,,,,,,1.70E-07,1.31E-06,11.06644737,13.27973684,1.350194553,25.2875,18.62415987,1.823524342,1.216479605,1.109547368,22.7738375,,,,,,,,,,,,,3.98E+01,91.51552906
312,LTREB,9/22/2021,BG,3,COBBLE,26.5,,,28.28486219,197.3311089,59.78712745,35.34127238,1.410916581,29.96427588,79.95157586,7.660873163,9.435545705,3.645998288,100.6945263,,,,,,,,,,,,1.78E-07,1.90E-06,9.19815,10.3656075,1.323529412,16.74005,14.8828293,1.1193229,1.161289625,0.6908179,17.85436043,8.69186686,36.88151375,32.86272816,13.04239524,1.177099237,40.63378091,3.384835724,4.356028576,-1.102154735,47.27273719,,,3.70E+01,135.4681861
313,LTREB,9/22/2021,BG,4,COBBLE,29.25,,,14.21725877,185.535227,33.46480818,25.41327523,1.659369527,17.16546928,46.98696198,6.325185097,6.890901422,3.25619711,63.459561,,,,,,,,,,,,3.02E-07,3.83E-06,9.3717,13.588965,1.438095238,18.30465,17.1468531,1.935393525,1.350222413,1.0622781,21.49486268,,,,,,,,,,,,,1.42E+01,64.13381508
314,LTREB,9/22/2021,BG,5,COBBLE,29,,,25.28824753,228.1472511,48.32418197,30.98116999,1.462003454,24.59948214,64.07848869,8.244250235,7.975140547,3.841175201,84.13948101,,,,,,,,,,,,1.39E-06,1.39E-06,9.2916,9.13674,1.366197183,33.495,14.5599546,-2.049420333,-1.863607667,-1.278095733,9.3689256,,,,,,,,,,,,,2.53E+01,78.63844329
340,NFAS,7/13/2020,BN,1,COBBLE,33.3375,,,12.05285309,73.75405245,7.670059114,1.966681824,1.360957643,2.245110936,8.963910507,0.476847273,0.706218354,0.241052287,10.38808838,,,,,,,,,,,,5.61E-06,2.33E-05,197.2299138,-187.7197778,0.133333333,13.25832375,87.76615185,17.0022759,17.56682365,-1.885174214,120.450572,,,,,,,,,,,,,1.21E+01,96.73006236
341,NFAS,7/13/2020,BN,2,COBBLE,34.925,,,0.814905518,5.018660804,0.350048553,0.110446354,1.502994012,0.742378252,0.417957498,0.029800398,0.027674903,0.010811925,0.486247481,,,,,,,,,,,,6.93E-06,2.88E-05,2.072216667,2.279438333,1.294117647,10.79881,2.666351065,-0.029983113,0.104169633,-0.053986289,2.68656876,6.950797911,10.77458201,8.724028123,-0.733796758,1.3930131,7.736820777,1.733313445,0.117214489,0.035624107,9.623017097,,,7.77E+00,10.82112934
342,NFAS,7/13/2020,BN,3,COBBLE,30.1625,,,1.111757852,6.761149153,1.931302363,0.716191293,1.264550265,-0.169700989,2.345805194,0.61766948,0.129889804,0.05417713,3.14755502,,,,,,,,,,,,6.11E-06,2.55E-05,5.522322857,5.752419643,1.413043478,26.03325375,8.48063328,1.115274811,0.385447449,0.384708037,10.36611873,730.1866115,185.3898451,84.58547784,23.38539682,1.708333333,96.88648728,32.19303906,-0.415883258,-0.054098181,128.6100481,,,7.31E+02,107.7129258
343,NFAS,7/13/2020,BN,4,COBBLE,20.6375,,,1.179872001,7.15304596,1.854300006,0.607111557,1.274358974,0.604853165,2.228285334,0.250122513,0.1490654,0.069676924,2.697164575,,,,,,,,,,,,3.94E-06,1.63E-05,1.574346429,0.446064821,1.315789474,5.06857,1.53030109,0.231374874,0.315055023,0.06836221,2.145103025,110.8363784,14.89017884,48.13927553,-3.209285035,1.657142857,45.97261148,18.1247197,2.656013911,1.545877744,68.29946323,,,1.12E+02,49.7311979
344,NFAS,7/13/2020,BN,5,COBBLE,32.7025,,,2.631527026,15.90914681,3.902146477,0.613937712,1.432160804,1.701745078,4.288792779,0.336281819,0.318853401,0.055967011,4.999922681,,,,,,,,,,,,5.34E-06,2.21E-05,0.459556184,1.792269118,1.555555556,6.76614725,1.167587685,0.157820544,-0.021366781,-0.023168861,1.280879472,,,,,,,,,,,,,2.63E+00,5.456380464
345,NFAS,7/20/2020,BN,1,COBBLE,26.75,,,1.15749064,9.484408155,1.067627276,0.356250365,1.48540146,0.664399627,1.283745005,0.10067963,0.093884234,0.041235415,1.519552786,,,,,,,,,,,,1.58E-07,1.50E-06,3.662692308,3.772573077,1.538461538,23.007675,5.419215282,0.176766744,0.733471282,0.175833923,6.505324269,1.901740489,8.806678521,23.12980407,4.070845517,1.567164179,26.08750828,2.948972053,1.745075281,0.568771411,31.35049335,,,3.06E+00,32.79046856
346,NFAS,7/20/2020,BN,2,COBBLE,19.75,,,1.262717062,11.05578939,1.648266672,0.292192728,1.410788382,0.715820272,1.841304543,0.142631048,0.168727972,0.043611792,2.19628742,0.343739645,1.718698223,-0.026222424,0.154712304,1.75,0.290705528,0.070723057,-0.004444554,-0.06129968,-0.010527567,-0.005548351,2.48E-07,2.29E-06,3.412102941,3.319045588,1.571428571,17.934975,5.063137882,0.573556265,0.530618603,0.266299706,6.433646147,339.4326198,112.3692436,11.08620752,3.464439851,2.260869565,13.26463173,4.154654883,0.230588964,-0.292502527,17.35744052,,,3.41E+02,20.23979721
347,NFAS,7/20/2020,BN,3,COBBLE,12,,,1.306561405,4.919335221,3.113912888,0.590004547,1.350828729,1.109261864,3.469745329,0.454725985,0.335030492,0.14205602,4.401580275,0.681867214,3.813405527,-0.018730303,0.398955456,1.611111111,0,0.235358745,-0.010817627,-0.183695378,-0.038204136,0.002642867,1.94E-07,1.33E-06,7.886769231,10.74572308,1.614285714,34.752,14.00200615,2.128663385,0.547342154,0.711372923,17.38947508,375.8599067,1118.3969,157.6476529,33.63149929,1.804878049,169.0438266,53.46483364,447.0571355,-2.159477625,667.4072234,,,3.78E+02,186.7509368
348,NFAS,7/20/2020,BN,4,COBBLE,24.5,,,1.546828401,8.07788165,2.786132584,0.426114395,1.679824561,0.618976889,3.090584629,0.199856736,0.190525555,0.068456732,3.549444031,,,,,,,,,,,,3.84E-08,2.77E-07,0.726833333,1.3083,1.75,12.8135,1.053067167,0.294029944,0.497703889,-0.035232361,1.809574083,,,,,,,,,,,,,1.55E+00,4.143651796
349,NFAS,7/20/2020,BN,5,COBBLE,27.25,,,0.957794275,3.322348892,3.895903042,-1.005609161,1.553299492,1.747226276,2.690415186,0.163880097,0.209436185,0.05077245,3.114521627,0.069482844,0.237845119,0.011099439,0.058827026,1.708333333,0.067737755,0.037386568,-4.18E-05,-0.033068409,-0.006708883,-0.002432315,4.81E-08,2.40E-07,0.855970588,1.840336765,1.5,19.2385,1.595056309,0.508358368,0.411500647,-0.045060279,2.469863059,133.0554577,69.52007906,5.434439093,2.717219546,1.913043478,6.051249384,2.249578648,0.483711602,0.172919258,8.957490876,,,1.34E+02,10.37410745
350,NFAS,7/27/2020,BN,1,COBBLE,35.72,,,5.235408267,31.12831394,3.163340077,0.68261549,1.384313725,6.663404704,3.557041289,0.305002728,0.254484941,0.059174226,4.175726132,,,,,,,,,,,,2.98E-05,4.00E-07,1.362462857,-0.408738857,1.75,3.789892,1.174379197,0.008672306,-0.355597703,-0.013660349,0.813801106,,,,,,,,,,,,,5.24E+00,4.731420486
351,NFAS,7/27/2020,BN,2,COBBLE,32.0675,,,7.219735767,45.43396291,4.464055569,0.933393437,1.279069767,13.91198523,5.084490592,0.305572735,0.313144759,0.091349746,5.794591271,,,,,,,,,,,,2.12E-05,1.21E-06,1.510945147,0.956931926,1.5,,2.147854741,0.179374277,-0.286317503,-0.035491177,2.005433542,,,,,,,,,,,,,7.22E+00,7.232345334
352,NFAS,7/27/2020,BN,3,COBBLE,26.035,,,8.431799729,53.38954808,10.07690306,2.195191522,1.153005464,15.80921762,11.47270096,1.195224835,0.715463204,0.350835694,13.73429919,,,1.114453034,0.557226517,1.563380282,4.523800793,1.450854667,0.149499094,0.024508426,0.057362828,1.682234556,2.18E-05,1.99E-06,1.986098571,1.628600829,1.555555556,3.946906,2.650956598,0.51978208,-0.036087485,0.108927465,3.243595022,19.44248664,147.226245,20.49951638,6.26066311,1.736842105,19.26560071,6.929328324,2.820135006,0.869352554,29.88452242,,,2.79E+01,34.84011293
353,NFAS,7/27/2020,BN,4,COBBLE,25.0825,,,9.030936059,55.2412408,6.86621694,1.250169688,1.340425532,9.194743199,7.674813089,0.442426054,0.539663011,0.153638579,8.810591438,,,,,,,,,,,,2.05E-05,8.48E-07,1.148061857,0.459224743,1.777777778,0.84327365,1.143482509,0.061391927,-0.039598818,-0.021535118,1.143747667,,,,,,,,,,,,,9.03E+00,8.818295598
354,NFAS,7/27/2020,BN,5,COBBLE,21.9075,,,2.987731521,14.85719131,3.583731324,0.760450305,1.358744395,8.925772773,4.072511257,0.194561058,0.341529726,0.072555255,4.681184304,,,,,,,,,,,,1.80E-05,8.16E-07,1.032229853,1.617160103,1.533333333,2.786634,1.616991286,0.043050815,0.088792386,-0.033840644,1.715004153,,,,,,,,,,,,,2.99E+00,5.689502543
355,NFAS,8/3/2020,BN,1,COBBLE,29.75,,,4.435878272,34.27575314,3.447763198,1.277129185,1.172330097,4.390864747,4.121164439,0.362241022,0.322376771,0.05892816,4.864736855,,,,,,,,,,,,8.75E-08,9.38E-07,-71.48925,129.8721375,1.379310345,2.788765,4.543052588,0.273627113,0.183201988,0.0685083,5.068419738,,,,,,,,,,,,,4.44E+00,8.664217027
356,NFAS,8/3/2020,BN,2,COBBLE,34.75,,,2.043584801,13.57771596,6.381180133,1.926684823,1.181818182,4.13797058,7.432171897,0.211280229,0.843479582,0.086251286,8.573232524,,,,,,,,,,,,3.27E-08,1.39E-07,2.120742857,4.559597143,1.32,2.206625,3.649371529,0.001530986,-0.638577914,-0.054204043,2.958144386,,,,,,,,,,,,,2.04E+00,11.08154343
357,NFAS,8/3/2020,BN,3,COBBLE,30.75,,,5.507851566,35.428233,13.03629095,4.090698194,1.20035461,6.556868798,15.23322959,0.453336591,1.771085508,0.184043297,17.64179648,,,,,,,,,,,,3.44E-08,1.74E-07,4.222414286,2.345785714,1.428571429,0,4.977553457,0.145547657,0.407841643,0.084838371,5.615814514,,,,,,,,,,,,,5.51E+00,20.21078305
358,NFAS,8/3/2020,BN,4,COBBLE,33.25,,,13.56173714,74.04510496,40.5519981,10.98755256,1.223123732,31.76119241,46.61153937,4.252489146,4.721589209,0.853308036,56.43922613,,,,,,,,,,,,4.63E-08,2.32E-07,3.738,2.8035,1.407407407,0,4.748296,0.230461,0.43280825,0.0872305,5.49882725,3.293415073,43.05840875,8.184695283,1.565143484,1.450980392,9.070285873,1.83572083,0.760480217,0.027592625,11.69413225,,,1.69E+01,60.43012124
359,NFAS,8/3/2020,BN,5,COBBLE,24,,,1.739158917,13.84019743,9.052979826,2.674271052,1.219917012,13.46313608,10.55396419,0.263120227,1.126266648,0.170969552,12.11439155,,,,,,,,,,,,9.80E-08,9.06E-07,6.8352,13.20048,1.397590361,0.1344,8.1895936,2.0944224,2.96992,0.8024192,14.056408,,,,,,,,,,,,,1.74E+00,18.74355779
360,NFAS,8/10/2020,BN,1,COBBLE,22.75,,,5.359532419,36.92745897,18.88014551,7.289833962,1.254993342,6.848135533,23.6129944,1.121214884,3.413043545,0.293652008,28.44106043,,,,,,,,,,,,3.81E-08,1.35E-07,,,1.370689655,1.504685,13.69982683,0.705967167,1.64161725,0.2815995,16.32910175,,,,,,,,,,,,,5.36E+00,37.31282123
361,NFAS,8/10/2020,BN,2,COBBLE,26.5,,,6.566128723,57.49922444,19.47951521,11.60979107,1.287347561,3.708950766,26.71995362,1.12428685,3.81904687,0.416898286,32.08036309,,,,,,,,,,,,4.08E-08,1.83E-07,,,1.303030303,1.921515,3.82971004,0.09478944,0.44831216,0.14611994,4.51895808,,,,,,,,,,,,,6.57E+00,30.54966366
362,NFAS,8/10/2020,BN,3,COBBLE,26.375,,,4.026664409,25.1346949,31.29365388,18.6098048,1.239550842,10.79529553,43.21924083,2.185297619,5.953891428,0.440862948,51.79957613,,,,,,,,,,,,2.83E-08,1.13E-07,,,1.318181818,0.16220625,5.835528094,0.205293769,0.544315381,0.016287881,6.601463369,,,,,,,,,,,,,4.03E+00,49.05476892
363,NFAS,8/10/2020,BN,4,COBBLE,20.5,,,13.65137446,64.16473367,20.19126673,11.14453034,1.252018454,10.60682332,27.31070179,1.631167238,4.257525566,0.273726193,33.47329869,,,,,,,,,,,,2.34E-08,4.69E-08,,,1.347826087,0.52398,5.138559132,0.210510184,0.5659025,0.002891579,5.917896842,,,,,,,,,,,,,1.37E+01,32.44926092
364,NFAS,8/10/2020,BN,5,COBBLE,22.25,,,4.058232336,26.05172368,22.27969552,9.891941318,1.239072257,11.47248602,28.77493878,0.883918569,4.251976679,0.202954707,34.11397911,,,,,,,,,,,,5.72E-08,2.64E-07,,,1.36,1.741285,12.98720898,0.349091375,1.331687929,0.060651911,14.72872602,,,,,,,,,,,,,4.06E+00,41.76214776
185,LTREB,8/18/2020,BN,1,COBBLE,10.75,,,12.04257939,70.54846993,37.2108688,22.66366674,1.279057592,20.16605915,49.28227579,7.737672702,7.018796655,1.655737981,65.69479319,,,,,,,,,,,,2.98E-08,1.48E-07,4.9751,1.99004,1.246753247,2.71545,5.967027583,0.303660983,0.766783883,0.2554888,7.2930021,,,,,,,,,,,,,1.20E+01,55.24930337
186,LTREB,8/18/2020,BN,2,COBBLE,34,,,21.29782778,127.8711478,32.25358192,12.19342731,1.322580645,54.02745403,39.08579795,4.355148187,4.317536896,1.131729108,48.89046427,,,,,,,,,,,,7.22E-08,1.72E-07,2.2695,9.80424,1.2,9.7342,4.3259016,-0.1628328,-0.0036363,-0.2686238,3.8908359,,,,,,,,,,,,,2.13E+01,43.41169955
187,LTREB,8/18/2020,BN,3,COBBLE,40,,,13.92145561,94.26182868,69.53625021,-39.38701785,1.242494226,29.96427588,45.93522293,3.579660184,8.618355524,1.183153891,59.31669464,,,,,,,,,,,,6.35E-08,6.35E-08,6.036521739,4.039826087,1.288888889,10.432,7.903455652,0.185761739,0.691368696,0.01876,8.799398261,,,,,,,,,,,,,1.39E+01,53.83867858
188,LTREB,8/18/2020,BN,4,COBBLE,20,,,11.08384977,75.73496334,19.32967279,5.266961228,1.245416079,17.81272869,22.28462741,1.765087362,2.884965589,0.589525837,27.52435268,,,,,,,,,,,,4.44E-08,2.36E-07,3.100645161,1.963741935,1.333333333,9.014,2.402572903,17.97065548,-6.809032258,-0.002811613,13.56132,,,,,,,,,,,,,1.11E+01,24.68720032
189,LTREB,8/18/2020,BN,5,COBBLE,33.75,,,14.19972104,83.39778522,50.69668702,24.71463492,1.253200569,19.23305155,64.52789829,4.770688461,10.31060405,1.682723823,81.2923402,,,,,,,,,,,,1.01E-07,3.68E-07,7.782443182,7.700522727,1.232876712,15.7815,9.575663523,0.164727614,0.836886477,0.128503125,10.70584517,,,,,,,,,,,,,1.42E+01,74.10356181
365,NFAS,8/24/2020,BN,1,COBBLE,18,,,8.796928866,51.35828841,21.59916118,35.39309289,1,8.393093242,32.70726819,16.29365557,11.37725935,1.818997441,62.19734363,,,,,,,,,,,,2.48E-08,5.17E-08,,,1.326530612,7.1244,5.52796425,0.69909975,0.782366625,0.23787225,7.247338875,,,,,,,,,,,,,8.80E+00,38.23523244
366,NFAS,8/24/2020,BN,2,COBBLE,23,,,23.45380025,132.9623529,10.40624422,147.4003053,1.171417415,17.84213363,93.58186223,48.25273078,30.03914586,5.159533914,177.0337315,,,,,,,,,,,,2.19E-07,5.00E-06,,,1.322033898,9.9498,17.61336212,1.595247529,2.134044176,0.631111882,21.97388206,,,,,,,,,,,,,2.35E+01,111.1952243
367,NFAS,8/24/2020,BN,3,COBBLE,21,,,13.95770027,89.57106863,32.93879884,56.56816878,1.368613139,17.35096007,66.31177804,13.29344919,12.78471025,2.298703548,94.6890463,,,,,,,,,,,,1.24E-07,2.33E-06,,,1.327272727,12.453,14.55352871,1.460031176,1.593499765,0.479469529,18.08662429,,,,,,,,,,,,,1.40E+01,80.86530675
368,NFAS,8/24/2020,BN,4,COBBLE,19.75,,,15.02165631,113.7598949,18.90928154,42.17731272,1.293661061,15.56181861,43.41305899,11.58004875,9.080302466,1.813179936,65.88684547,,,,,,,,,,,,7.44E-08,7.10E-07,,,1.318471338,14.541925,19.57525432,1.576298618,2.471341897,0.692662706,24.31568766,,,,,,,,,,,,,1.50E+01,62.98831331
369,NFAS,8/24/2020,BN,5,COBBLE,24.75,,,8.815635785,69.16727571,20.99458862,32.52537943,1.351471405,6.243902035,40.21609043,7.378651687,5.995661838,1.458339216,55.04899244,,,,,,,,,,,,5.05E-07,4.52E-06,,,1.506514658,58.113,102.9428312,11.64977395,10.83978998,5.953849172,131.3869343,,,,,,,,,,,,,8.82E+00,143.1589217
370,NFAS,9/2/2020,BN,1,COBBLE,20.625,,,11.39531998,69.09681298,17.38047258,14.10566639,1.512725016,12.17095562,25.94922939,3.214696459,5.343960709,0.720408649,35.22846106,,,,,,,,,,,,5.67E-08,5.54E-07,,,1.268656716,18.9193125,8.55331125,0.578528672,0.580256016,0.380634375,10.09278832,,,,,,,,,,,,,1.14E+01,34.50254064
371,NFAS,9/2/2020,BN,2,COBBLE,29,,,19.22779023,139.5419272,18.96755359,26.24973935,1.598726115,14.75882409,34.37854573,5.81922076,5.434682715,1.993825436,47.62649664,,,,,,,,,,,,3.14E-07,2.83E-06,,,1.343283582,32.712,42.57584733,3.329946267,3.236019133,1.8241116,50.96621047,,,,,,,,,,,,,1.92E+01,76.95439306
372,NFAS,9/2/2020,BN,3,COBBLE,25,,,9.033688315,58.83823066,21.12153845,49.94341667,1.298139334,6.749924206,50.60693024,9.759358833,10.98706252,1.130783239,72.48444032,,,,,,,,,,,,1.03E-07,1.39E-06,,,1.28125,6.8825,11.04776333,0.705246667,1.53657,0.47253,13.762185,,,,,,,,,,,,,9.03E+00,61.65469357
373,NFAS,9/2/2020,BN,4,COBBLE,23.25,,,9.079091567,56.72249756,23.42536573,53.99488528,1.304347826,8.158087567,55.60445501,10.01087393,11.66994348,1.184421402,78.4700321,,,,,,,,,,,,4.65E-08,2.02E-07,,,1.234042553,4.675575,7.5178379,0.4985885,0.6406491,0.17436105,8.83148615,,,,,,,,,,,,,9.08E+00,63.12229291
374,NFAS,9/2/2020,BN,5,COBBLE,25.5,,,5.565308533,37.5453719,19.44829804,15.37653826,1.146315789,12.65289263,28.9394726,1.225680908,3.7742362,0.411305218,34.35088672,,,,,,,,,,,,1.82E-06,-5.44E-07,,,1.245454545,7.64235,16.56832774,1.171934829,2.336999229,0.409776257,20.48714734,,,,,,,,,,,,,5.57E+00,45.50780035
375,NFAS,10/7/2020,BN,1,COBBLE,31.875,,,4.13598297,20.57761138,20.68137633,20.18190158,1.255182626,6.667263006,32.95345483,3.250623348,6.479719708,0.518792566,43.2028012,,,,,,,,,,,,1.13E-07,5.91E-07,,,1.225,12.6320625,17.40196075,1.4267505,2.139086625,0.76279425,21.730709,,,,,,,,,,,,,4.14E+00,50.35541558
376,NFAS,10/7/2020,BN,2,COBBLE,33.25,,,9.031934541,52.36475965,-0.07804293,70.79664352,1.159644376,16.16394758,39.86029604,22.10498356,16.46685338,2.058473901,80.49079439,,,,,,,,,,,,7.54E-08,5.92E-07,,,1.282051282,15.67405,19.50080358,0.97024165,2.624320533,0.520446733,23.61594328,,,,,,,,,,,,,9.03E+00,59.36109962
377,NFAS,10/7/2020,BN,3,COBBLE,34.25,,,9.031934541,47.48342285,15.02326393,39.57947171,1.258389262,16.95899165,38.2463516,8.369522085,9.709881924,1.241459717,57.56744536,,,,,,,,,,,,4.79E-08,2.74E-07,,,1.260869565,13.977425,5.842502,0.783525833,0.918986867,0.358264133,7.90331765,,,,,,,,,,,,,9.03E+00,44.0888536
378,NFAS,10/7/2020,BN,4,COBBLE,32.75,,,12.22380267,53.33751946,34.8664592,68.10900112,1.312335958,15.04422153,75.50887952,12.98688548,17.22593656,1.468177982,107.1903405,,,,,,,,,,,,9.39E-08,9.02E-07,,,1.218181818,15.094475,12.03225393,0.823383033,1.352284617,0.4445747,14.65257707,,,,,,,,,,,,,1.22E+01,87.54113345
379,NFAS,10/7/2020,BN,5,COBBLE,29.625,,,10.49633558,51.98185239,34.34669329,44.32057968,1.285303973,13.68995748,61.29615616,6.701426488,12.02579083,1.139540591,81.16330472,,,,,,,,,,,,1.51E-07,9.92E-07,,,1.25,16.1011875,26.11437825,1.4040591,2.860130813,0.38570565,30.76444564,,,,,,,,,,,,,1.05E+01,87.41053441
