date,doy,year,site,biomass_type,units,fit,se
2020-10-08,282,2020,BM,epil,gm2,10.650265064096304,2.2549983960225055
2020-10-08,282,2020,BM,epil,chla_mgm2,43.659060688916824,9.949567823622584
2020-10-08,282,2020,BM,fila,gm2,13.18337199249624,3.495045864007752
2020-10-08,282,2020,BM,fila,chla_mgm2,35.123929605232796,14.676364621497635
2020-10-09,283,2020,BM,epil,gm2,10.333512503013994,2.1811986999778514
2020-10-09,283,2020,BM,epil,chla_mgm2,42.82156173401305,9.742828744824816
2020-10-09,283,2020,BM,fila,gm2,12.984606217603488,3.422680385961103
2020-10-09,283,2020,BM,fila,chla_mgm2,34.57986778091841,14.611766074250202
2020-10-10,284,2020,BM,epil,gm2,10.03117297154477,2.112040075480327
2020-10-10,284,2020,BM,epil,chla_mgm2,41.98715678763978,9.545469117701973
2020-10-10,284,2020,BM,fila,gm2,12.789128777603587,3.352892224881057
2020-10-10,284,2020,BM,fila,chla_mgm2,34.02216799490438,14.552425402031847
2020-10-11,285,2020,BM,epil,gm2,9.742940939578434,2.048156968912558
2020-10-11,285,2020,BM,epil,chla_mgm2,41.160118935040586,9.362254418835429
2020-10-11,285,2020,BM,fila,gm2,12.597088810589971,3.2857273631646158
2020-10-11,285,2020,BM,fila,chla_mgm2,33.45449581129169,14.498282368781862
2020-10-12,286,2020,BM,epil,gm2,9.468450177439129,1.99022862288512
2020-10-12,286,2020,BM,epil,chla_mgm2,40.344150231698805,9.198085255921
2020-10-12,286,2020,BM,fila,gm2,12.408612139036167,3.22122284778765
2020-10-12,286,2020,BM,fila,chla_mgm2,32.880228354543675,14.449333672640307
2020-10-13,287,2020,BM,epil,gm2,9.20724283533057,1.939008453674512
2020-10-13,287,2020,BM,epil,chla_mgm2,39.542379272924,9.05820594829439
2020-10-13,287,2020,BM,fila,gm2,12.223816951550361,3.1594243524188097
2020-10-13,287,2020,BM,fila,chla_mgm2,32.302708317140684,14.406124828431825
2020-10-14,288,2020,BM,epil,gm2,8.958659982426417,1.8953961346231822
2020-10-14,288,2020,BM,epil,chla_mgm2,38.75729133739822,8.948851793909729
2020-10-14,288,2020,BM,fila,gm2,12.042853625088117,3.1004194544521306
2020-10-14,288,2020,BM,fila,chla_mgm2,31.725952313584248,14.370745433090239
2020-10-15,289,2020,BM,epil,gm2,8.722027761801396,1.8598831193086534
2020-10-15,289,2020,BM,epil,chla_mgm2,37.990922184830104,8.874370457821833
2020-10-15,289,2020,BM,fila,gm2,11.865860064445915,3.0442749979380164
2020-10-15,289,2020,BM,fila,chla_mgm2,31.15375065642429,14.344987305013865
2020-10-16,290,2020,BM,epil,gm2,8.496709948922481,1.8324276213351773
2020-10-16,290,2020,BM,epil,chla_mgm2,37.24494528817337,8.836359448188267
2020-10-16,290,2020,BM,fila,gm2,11.692949663239407,2.9910167665883916
2020-10-16,290,2020,BM,fila,chla_mgm2,30.58941295912023,14.329819716868453
2020-10-17,291,2020,BM,epil,gm2,8.282106575831277,1.8125132711579364
2020-10-17,291,2020,BM,epil,chla_mgm2,36.520712208139024,8.833802457173901
2020-10-17,291,2020,BM,fila,gm2,11.524213714378162,2.940628567688313
2020-10-17,291,2020,BM,fila,chla_mgm2,30.035800494480267,14.325458912984717
2020-10-18,292,2020,BM,epil,gm2,8.077652431574203,1.7992498420592486
2020-10-18,292,2020,BM,epil,chla_mgm2,35.81929121078846,8.863490736385067
2020-10-18,292,2020,BM,fila,gm2,11.359723684331735,2.8930539261995807
2020-10-18,292,2020,BM,fila,chla_mgm2,29.495363111444053,14.331502712758816
2020-10-19,293,2020,BM,epil,gm2,7.88281548904362,1.7914938771861766
2020-10-19,293,2020,BM,epil,chla_mgm2,35.141503631800845,8.920613113935504
2020-10-19,293,2020,BM,fila,gm2,11.19953334711205,2.8481997494571694
2020-10-19,293,2020,BM,fila,chla_mgm2,28.970178643250325,14.34709571170018
2020-10-20,294,2020,BM,epil,gm2,7.697078445357908,1.7879783709682209
2020-10-20,294,2020,BM,epil,chla_mgm2,34.48781884094768,8.999391780669912
2020-10-20,294,2020,BM,fila,gm2,11.043666411452046,2.8059377155107192
2020-10-20,294,2020,BM,fila,chla_mgm2,28.46183239658948,14.370997112584176
2021-06-22,173,2021,BM,epil,gm2,11.37487066051856,2.8402379319199498
2021-06-22,173,2021,BM,epil,chla_mgm2,21.088933647621033,4.917182326054887
2021-06-22,173,2021,BM,fila,gm2,62.57927867689013,18.410300245105827
2021-06-22,173,2021,BM,fila,chla_mgm2,106.11181667688827,37.572387797699015
2021-06-23,174,2021,BM,epil,gm2,11.618223230952317,2.804431243641965
2021-06-23,174,2021,BM,epil,chla_mgm2,21.29133988684344,4.806915687254125
2021-06-23,174,2021,BM,fila,gm2,64.33048231301939,18.559640391758215
2021-06-23,174,2021,BM,fila,chla_mgm2,108.684316843537,36.67091450687787
2021-06-24,175,2021,BM,epil,gm2,11.872041080010733,2.7719317578964944
2021-06-24,175,2021,BM,epil,chla_mgm2,21.49718797454126,4.700823139703811
2021-06-24,175,2021,BM,fila,gm2,66.1745430712184,18.740173717903044
2021-06-24,175,2021,BM,fila,chla_mgm2,111.39137653975541,35.81957355024218
2021-06-25,176,2021,BM,epil,gm2,12.136831188547662,2.7449116241455798
2021-06-25,176,2021,BM,epil,chla_mgm2,21.706074272188854,4.600333299538849
2021-06-25,176,2021,BM,fila,gm2,68.11054616858281,18.960341987325805
2021-06-25,176,2021,BM,fila,chla_mgm2,114.25088965479794,35.079222657577866
2021-06-26,177,2021,BM,epil,gm2,12.413128811824933,2.725713918052139
2021-06-26,177,2021,BM,epil,chla_mgm2,21.917559524217303,4.506838732536163
2021-06-26,177,2021,BM,fila,gm2,70.13635989772374,19.229420175743755
2021-06-26,177,2021,BM,fila,chla_mgm2,117.28345846642777,34.51960058127394
2021-06-27,178,2021,BM,epil,gm2,12.70149879506017,2.7167460667877985
2021-06-27,178,2021,BM,epil,chla_mgm2,22.131166701422057,4.4216289770697905
2021-06-27,178,2021,BM,fila,gm2,72.24833505402052,19.55700517421504
2021-06-27,178,2021,BM,fila,chla_mgm2,120.51290124608065,34.21682454579828
2021-06-28,179,2021,BM,epil,gm2,13.002536878279676,2.720326820101094
2021-06-28,179,2021,BM,epil,chla_mgm2,22.34637896847727,4.34581376446169
2021-06-28,179,2021,BM,fila,gm2,74.44096448323829,19.952238340640733
2021-06-28,179,2021,BM,fila,chla_mgm2,123.96688487032394,34.24853793601595
2021-06-29,180,2021,BM,epil,gm2,13.316870969575662,2.7384941364231197
2021-06-29,180,2021,BM,epil,chla_mgm2,22.56263781962617,4.280241556826569
2021-06-29,180,2021,BM,fila,gm2,76.70650549285985,20.422757242458427
2021-06-29,180,2021,BM,fila,chla_mgm2,127.67771962452554,34.68684236078434
2021-06-30,181,2021,BM,epil,gm2,13.645162360539423,2.7727944214252047
2021-06-30,181,2021,BM,epil,chla_mgm2,22.779341432290703,4.22542112363498
2021-06-30,181,2021,BM,fila,gm2,79.03457208394552,20.97342239470711
2021-06-30,181,2021,BM,fila,chla_mgm2,131.6833664975674,35.59028231359158
2021-07-01,182,2021,BM,epil,gm2,13.988106851217303,2.8240849085284374
2021-07-01,182,2021,BM,epil,chla_mgm2,22.99584329394806,4.181455871767322
2021-07-01,182,2021,BM,fila,gm2,81.41170969387018,21.604925003331157
2021-07-01,182,2021,BM,fila,chla_mgm2,136.02872583845044,36.99713820214053
2021-07-02,183,2021,BM,epil,gm2,14.34643574423932,2.892384884830533
2021-07-02,183,2021,BM,epil,chla_mgm2,23.21145116296919,4.14800133023648
2021-07-02,183,2021,BM,fila,gm2,83.82097253297223,22.3124382664704
2021-07-02,183,2021,BM,fila,chla_mgm2,140.76730292416997,38.92222344880017
2021-07-03,184,2021,BM,epil,gm2,14.720916658560734,2.976804929445571
2021-07-03,184,2021,BM,epil,chla_mgm2,23.425426428973097,4.124255130418913
2021-07-03,184,2021,BM,fila,gm2,86.2415325928604,23.084514013231235
2021-07-03,184,2021,BM,fila,chla_mgm2,145.96338490572066,41.358005343496615
2021-07-04,185,2021,BM,epil,gm2,15.112354102289784,3.075569337484135
2021-07-04,185,2021,BM,epil,chla_mgm2,23.63698394234784,4.108986120824615
2021-07-04,185,2021,BM,fila,gm2,88.64835961143373,23.90244169896717
2021-07-04,185,2021,BM,fila,chla_mgm2,151.6949213268583,44.279088377645586
2021-07-05,186,2021,BM,epil,gm2,15.521589731060395,3.1861337662614932
2021-07-05,186,2021,BM,epil,chla_mgm2,23.84529238561212,4.100605641657254
2021-07-05,186,2021,BM,fila,gm2,91.01202181844043,24.740281661730265
2021-07-05,186,2021,BM,fila,chla_mgm2,158.05738762265327,47.648210710066685
2021-07-06,187,2021,BM,epil,gm2,15.949502203014664,3.305396833415686
2021-07-06,187,2021,BM,epil,chla_mgm2,24.049475260890983,4.097280581481574
2021-07-06,187,2021,BM,fila,gm2,93.29866663173844,25.565768693170067
2021-07-06,187,2021,BM,fila,chla_mgm2,165.16904543826638,51.42239860157022
2021-07-07,188,2021,BM,epil,gm2,16.397006523363874,3.4300160084866844
2021-07-07,188,2021,BM,epil,chla_mgm2,24.248612567578594,4.097085706012756
2021-07-07,188,2021,BM,fila,gm2,95.47024637686458,26.342261212629982
2021-07-07,188,2021,BM,fila,chla_mgm2,173.17822548722538,55.559427580459996
2021-07-08,189,2021,BM,epil,gm2,16.863804719706334,3.556903970209582
2021-07-08,189,2021,BM,epil,chla_mgm2,24.441836490519783,4.098427844569129
2021-07-08,189,2021,BM,fila,gm2,97.48648923725003,27.034970811880697
2021-07-08,189,2021,BM,fila,chla_mgm2,182.23555147515316,60.02264070221008
2021-07-09,190,2021,BM,epil,gm2,17.344057246400183,3.6837422938661484
2021-07-09,190,2021,BM,epil,chla_mgm2,24.628625839222224,4.100919330928049
2021-07-09,190,2021,BM,fila,gm2,99.31053814761994,27.62446266611924
2021-07-09,190,2021,BM,fila,chla_mgm2,192.35930435349624,64.76837659135306
2021-07-10,191,2021,BM,epil,gm2,17.82899156537395,3.808769879607403
2021-07-10,191,2021,BM,epil,chla_mgm2,24.80854918596665,4.104658681326397
2021-07-10,191,2021,BM,fila,gm2,100.90652811432007,28.09974288508532
2021-07-10,191,2021,BM,fila,chla_mgm2,203.48643328043116,69.73794210521706
2021-07-11,192,2021,BM,epil,gm2,18.307800586774434,3.930541584835439
2021-07-11,192,2021,BM,epil,chla_mgm2,24.98117644030258,4.109890098056612
2021-07-11,192,2021,BM,fila,gm2,102.2394887416711,28.45479497877453
2021-07-11,192,2021,BM,fila,chla_mgm2,215.4746401191237,74.84881717912475
2021-07-12,193,2021,BM,epil,gm2,18.767529804735076,4.047665760788206
2021-07-12,193,2021,BM,epil,chla_mgm2,25.14608080158365,4.116896413199867
2021-07-12,193,2021,BM,fila,gm2,103.27671839220174,28.687512612142726
2021-07-12,193,2021,BM,fila,chla_mgm2,228.06629907827858,79.98478450396485
2021-07-13,194,2021,BM,epil,gm2,19.19313355886359,4.158435730770472
2021-07-13,194,2021,BM,epil,chla_mgm2,25.302840799152115,4.125900516692476
2021-07-13,194,2021,BM,fila,gm2,103.98923895526976,28.7982903578413
2021-07-13,194,2021,BM,fila,chla_mgm2,240.84889900532983,84.98750179824103
2021-07-14,195,2021,BM,epil,gm2,19.56777048052187,4.260368294167736
2021-07-14,195,2021,BM,epil,chla_mgm2,25.451042406691847,4.136982496748484
2021-07-14,195,2021,BM,fila,gm2,104.35323143201698,28.78851728286434
2021-07-14,195,2021,BM,fila,chla_mgm2,253.2209311438695,89.65041927540528
2021-07-15,196,2021,BM,epil,gm2,19.8737012305803,4.350025312060122
2021-07-15,196,2021,BM,epil,chla_mgm2,25.5904105770927,4.150138725310398
2021-07-15,196,2021,BM,fila,gm2,104.35422274713181,28.661429888669442
2021-07-15,196,2021,BM,fila,chla_mgm2,264.392202446341,93.73776845101574
2021-07-16,197,2021,BM,epil,gm2,20.094176603815445,4.423269091912198
2021-07-16,197,2021,BM,epil,chla_mgm2,25.721210111431546,4.165526830840771
2021-07-16,197,2021,BM,fila,gm2,103.99662936427222,28.426459890673776
2021-07-16,197,2021,BM,fila,chla_mgm2,273.4610599237147,97.04468142569846
2021-07-17,198,2021,BM,epil,gm2,20.21379380210444,4.473716588252444
2021-07-17,198,2021,BM,epil,chla_mgm2,25.843876025175977,4.182936203376364
2021-07-17,198,2021,BM,fila,gm2,103.29497802867485,28.09008548262334
2021-07-17,198,2021,BM,fila,chla_mgm2,279.4799869926615,99.30401623270113
2021-07-18,199,2021,BM,epil,gm2,20.219472627364667,4.492727689401318
2021-07-18,199,2021,BM,epil,chla_mgm2,25.958884206078483,4.20163604053489
2021-07-18,199,2021,BM,fila,gm2,102.27019238937946,27.653672416202003
2021-07-18,199,2021,BM,fila,chla_mgm2,281.59123782718586,100.14242300911533
2021-07-19,200,2021,BM,epil,gm2,20.101722974564883,4.470655266447031
2021-07-19,200,2021,BM,epil,chla_mgm2,26.066748485993262,4.220431061464269
2021-07-19,200,2021,BM,fila,gm2,100.94848037674693,27.115287734538377
2021-07-19,200,2021,BM,fila,chla_mgm2,279.2051078493462,99.13957622641597
2021-07-20,201,2021,BM,epil,gm2,19.855734022602373,4.398831970202983
2021-07-20,201,2021,BM,epil,chla_mgm2,26.168017714943982,4.237790700821735
2021-07-20,201,2021,BM,fila,gm2,99.36005685215031,26.4725862211073
2021-07-20,201,2021,BM,fila,chla_mgm2,272.155392099045,95.99006838790653
2021-07-21,202,2021,BM,epil,gm2,19.48370191602153,4.272781865576834
2021-07-21,202,2021,BM,epil,chla_mgm2,26.263354981844458,4.25218163413212
2021-07-21,202,2021,BM,fila,gm2,97.5397506929987,25.727920778330088
2021-07-21,202,2021,BM,fila,chla_mgm2,260.83124847639414,90.74701561930357
2021-07-22,203,2021,BM,epil,gm2,19.00077677994292,4.097403713054771
2021-07-22,203,2021,BM,epil,chla_mgm2,26.35385087019182,4.262862032734063
2021-07-22,203,2021,BM,fila,gm2,95.53249138512328,24.897577533774093
2021-07-22,203,2021,BM,fila,chla_mgm2,246.3120976828116,84.0433215428613
2021-07-23,204,2021,BM,epil,gm2,18.43370791459607,3.8865179239065366
2021-07-23,204,2021,BM,epil,chla_mgm2,26.44102688511678,4.27022911545552
2021-07-23,204,2021,BM,fila,gm2,93.39046262530292,24.011145475359633
2021-07-23,204,2021,BM,fila,chla_mgm2,230.0605530759391,76.81067517897243
2021-07-24,205,2021,BM,epil,gm2,17.81496186956035,3.6582504742300346
2021-07-24,205,2021,BM,epil,chla_mgm2,26.526701244016515,4.275688546436971
2021-07-24,205,2021,BM,fila,gm2,91.1672044575066,23.104450527472107
2021-07-24,205,2021,BM,fila,chla_mgm2,213.47696468335093,69.85265102820607
2021-07-25,206,2021,BM,epil,gm2,17.173793002968495,3.4282863932117276
2021-07-25,206,2021,BM,epil,chla_mgm2,26.612788289099647,4.280958208627414
2021-07-25,206,2021,BM,fila,gm2,88.91069936799433,22.20894756950387
2021-07-25,206,2021,BM,fila,chla_mgm2,197.54568213227415,63.57945588785928
2021-07-26,207,2021,BM,epil,gm2,16.533894365902547,3.207936153002414
2021-07-26,207,2021,BM,epil,chla_mgm2,26.70125283053987,4.2877429120385715
2021-07-26,207,2021,BM,fila,gm2,86.66183932055623,21.348408333640457
2021-07-26,207,2021,BM,fila,chla_mgm2,182.84072561432544,58.09962327016619
2021-07-27,208,2021,BM,epil,gm2,15.913514649757207,3.004287063731931
2021-07-27,208,2021,BM,epil,chla_mgm2,26.794112635650162,4.297579260361709
2021-07-27,208,2021,BM,fila,gm2,84.45467633392664,20.538771160368036
2021-07-27,208,2021,BM,fila,chla_mgm2,169.63685205507196,53.369230552298724
2021-07-28,209,2021,BM,epil,gm2,15.3260947791436,2.820950446356629
2021-07-28,209,2021,BM,epil,chla_mgm2,26.893443971411763,4.311725950363138
2021-07-28,209,2021,BM,fila,gm2,82.31698532083597,19.78902594441513
2021-07-28,209,2021,BM,fila,chla_mgm2,158.01605886406122,49.29138072321976
2021-07-29,210,2021,BM,epil,gm2,14.78124399493082,2.6592005288786527
2021-07-29,210,2021,BM,epil,chla_mgm2,27.001299054256194,4.331173557109354
2021-07-29,210,2021,BM,fila,gm2,80.27016485741115,19.102865352938093
2021-07-29,210,2021,BM,fila,chla_mgm2,147.94495784031128,45.770347285653216
2021-07-30,211,2021,BM,epil,gm2,14.285913633580364,2.519278304986093
2021-07-30,211,2021,BM,epil,chla_mgm2,27.119437882534346,4.356825286415477
2021-07-30,211,2021,BM,fila,gm2,78.32785429250458,18.4806729518664
2021-07-30,211,2021,BM,fila,chla_mgm2,139.3210399461388,42.73623055721764
2021-07-31,212,2021,BM,epil,gm2,13.844874032040414,2.4003530746910244
2021-07-31,212,2021,BM,epil,chla_mgm2,27.249605026568034,4.389251552303239
2021-07-31,212,2021,BM,fila,gm2,76.49977630371073,17.920070368303165
2021-07-31,212,2021,BM,fila,chla_mgm2,132.02718094485655,40.12879343153076
2021-08-01,213,2021,BM,epil,gm2,13.461399975076615,2.3009416884813616
2021-08-01,213,2021,BM,epil,chla_mgm2,27.39363398926114,4.42862079653733
2021-08-01,213,2021,BM,fila,gm2,74.79327404029569,17.416899425222287
2021-08-01,213,2021,BM,fila,chla_mgm2,125.95406086120464,37.89514945425334
2021-08-02,214,2021,BM,epil,gm2,13.13796099798073,2.2194065727740853
2021-08-02,214,2021,BM,epil,chla_mgm2,27.55346450906284,4.474763017346325
2021-08-02,214,2021,BM,fila,gm2,73.21386124678104,16.96638372573511
2021-08-02,214,2021,BM,fila,chla_mgm2,121.00942025100065,35.99168505615828
2021-08-03,215,2021,BM,epil,gm2,12.876816329656862,2.154334052721023
2021-08-03,215,2021,BM,epil,chla_mgm2,27.731163237728495,4.527299441461741
2021-08-03,215,2021,BM,fila,gm2,71.7657160300458,16.564203779295397
2021-08-03,215,2021,BM,fila,chla_mgm2,117.12362620719075,34.38555166684796
2021-08-04,216,2021,BM,epil,gm2,12.67989522084535,2.1047801885960933
2021-08-04,216,2021,BM,epil,chla_mgm2,27.928776480556152,4.5859130671364365
2021-08-04,216,2021,BM,fila,gm2,70.45071655227072,16.207398869086134
2021-08-04,216,2021,BM,fila,chla_mgm2,114.2412303935039,33.05465007654412
2021-08-05,217,2021,BM,epil,gm2,12.546760694312,2.07028603640678
2021-08-05,217,2021,BM,epil,chla_mgm2,28.14765064712498,4.650887945532815
2021-08-05,217,2021,BM,fila,gm2,69.26364839322336,15.894735481778355
2021-08-05,217,2021,BM,fila,chla_mgm2,112.27899770500358,31.98159270067637
2021-08-06,218,2021,BM,epil,gm2,12.474369249022626,2.050867784301452
2021-08-06,218,2021,BM,epil,chla_mgm2,28.38823216321407,4.723355034544448
2021-08-06,218,2021,BM,fila,gm2,68.19230725262254,15.62638168539559
2021-08-06,218,2021,BM,fila,chla_mgm2,111.12490407145523,31.1512357415211
2021-08-07,219,2021,BM,epil,gm2,12.457865581613513,2.0469347539053713
2021-08-07,219,2021,BM,epil,chla_mgm2,28.650197155489487,4.8051777511753295
2021-08-07,219,2021,BM,fila,gm2,67.22001731528785,15.40289920084561
2021-08-07,219,2021,BM,fila,chla_mgm2,110.6516373045572,30.55026652342171
2021-08-08,220,2021,BM,epil,gm2,12.493271261501823,2.059407249457203
2021-08-08,220,2021,BM,epil,chla_mgm2,28.93306778400498,4.898467973819381
2021-08-08,220,2021,BM,fila,gm2,66.33094487218368,15.224369805029413
2021-08-08,220,2021,BM,fila,chla_mgm2,110.75161718419643,30.169780921125465
2021-08-09,221,2021,BM,epil,gm2,12.577894411402776,2.089610117749139
2021-08-09,221,2021,BM,epil,chla_mgm2,29.23635885472734,5.005294257581735
2021-08-09,221,2021,BM,fila,gm2,65.51101787994793,15.089737035849835
2021-08-09,221,2021,BM,fila,chla_mgm2,111.33664145446829,30.002891456653742
2021-08-10,222,2021,BM,epil,gm2,12.710090632091347,2.139140047641971
2021-08-10,222,2021,BM,epil,chla_mgm2,29.559563502668187,5.127491492480227
2021-08-10,222,2021,BM,fila,gm2,64.747605692349,14.996465552579346
2021-08-10,222,2021,BM,fila,chla_mgm2,112.32926202429199,30.04205174527131
2021-08-11,223,2021,BM,epil,gm2,12.88909305068225,2.209785672624744
2021-08-11,223,2021,BM,epil,chla_mgm2,29.902138364935592,5.266513526701988
2021-08-11,223,2021,BM,fila,gm2,64.02927203549994,14.940522575406634
2021-08-11,223,2021,BM,fila,chla_mgm2,113.65616159891113,30.27852798659841
2021-08-12,224,2021,BM,epil,gm2,13.114400806832617,2.30341678937628
2021-08-12,224,2021,BM,epil,chla_mgm2,30.26344209929006,5.423405411090222
2021-08-12,224,2021,BM,fila,gm2,63.34530341556576,14.916731125349557
2021-08-12,224,2021,BM,fila,chla_mgm2,115.2433541108255,30.710639094316463
2021-08-13,225,2021,BM,epil,gm2,13.384057696178408,2.4216439419234685
2021-08-13,225,2021,BM,epil,chla_mgm2,30.64257184748355,5.5989386706299555
2021-08-13,225,2021,BM,fila,gm2,62.68476583880553,14.919384783842322
2021-08-13,225,2021,BM,fila,chla_mgm2,117.01356128195631,31.366188367343447
2021-08-14,226,2021,BM,epil,gm2,13.695662701278497,2.565822009964062
2021-08-14,226,2021,BM,epil,chla_mgm2,31.038466133953946,5.793337932241305
2021-08-14,226,2021,BM,fila,gm2,62.03732444536793,14.942037247445802
2021-08-14,226,2021,BM,fila,chla_mgm2,118.88120661238784,32.28757365922682
2021-08-15,227,2021,BM,epil,gm2,14.046528946562956,2.73692805065129
2021-08-15,227,2021,BM,epil,chla_mgm2,31.4499268537698,6.006167866350916
2021-08-15,227,2021,BM,fila,gm2,61.393458363657324,14.977614594329792
2021-08-15,227,2021,BM,fila,chla_mgm2,120.74933972638968,33.519489992164
2021-08-16,228,2021,BM,epil,gm2,14.433360843948748,2.9353862067783245
2021-08-16,228,2021,BM,epil,chla_mgm2,31.875596719595258,6.236357993286494
2021-08-16,228,2021,BM,fila,gm2,60.744414494746415,15.018783094984718
2021-08-16,228,2021,BM,fila,chla_mgm2,122.50839142400737,35.09862657874791
2021-08-17,229,2021,BM,epil,gm2,14.851900570585741,3.1609218672997463
2021-08-17,229,2021,BM,epil,chla_mgm2,32.313936264834446,6.482308393125849
2021-08-17,229,2021,BM,fila,gm2,60.08218898072989,15.058413534184252
2021-08-17,229,2021,BM,fila,chla_mgm2,124.0367323588009,37.041531558526614
2021-08-18,230,2021,BM,epil,gm2,15.296811985219746,3.4126710678616177
